word	Stance_favor	Stance_against
bahar	7.684242882532999e-05	1.594491914147511e-05
aa	-0.01458000112324953	-0.0014325202209874988
gaya	5.4627846111543477e-05	-7.002527127042413e-06
kaya?	-0.0004753868852276355	-1.095699190045707e-06
notebandi	2.956390380859375e-05	-1.4240757082006894e-05
se	2.9802322387695312e-06	-2.446230382702197e-06
koyala	2.6941299438476562e-05	-2.6952595362672582e-05
ghotalon	0.0002892613410949707	-0.0002884154673665762
ka	-1.1920928955078125e-07	2.6672523745219223e-08
paisa	2.5033950805664062e-05	-2.5015853680088185e-05
kala	0.0013543963432312012	-0.0013481669593602419
ho	8.344650268554688e-07	9.930372470989823e-07
raha..bolne	0.0033620595932006836	-0.0033583794720470905
ka	-1.1920928955078125e-06	1.0361429758631857e-06
bahut	-9.5367431640625e-07	1.0958336815747316e-06
pressure	5.9604644775390625e-05	-7.622838893439621e-07
hoga	8.845329284667969e-05	-5.9608410083455965e-05
so	-1.560200502126463e-08	-9.772406217578578e-10
bade	-4.302253131527323e-08	-9.56798640316947e-09
bhaiyya	-8.36771150147797e-08	-8.393674200135592e-09
and	5.6011998594840406e-08	-2.872221904759442e-10
chotte	-6.022443130859756e-07	-3.197423659173637e-09
bhaiyya	7.496457499200915e-08	6.748673841983077e-11
both	5.991194740317951e-08	3.238311563347196e-10
support	8.296714071320821e-08	5.579090522900287e-10
&	-1.8219230923932628e-07	-9.503785536324472e-10
bhabhi	4.454967950096034e-09	6.401995600313626e-11
jaya	-1.3876699540560367e-06	-8.778154869659716e-10
is	-1.229261101798329e-06	-3.2438607355800286e-09
against	-6.80169541737996e-05	-1.1597963123222144e-07
it	-2.1916648620390333e-05	-3.0528529038065244e-08
://twitter.com/dillidurast/status/	-7.657589776499663e-06	-8.304353826815714e-08
…	-4.031976885698896e-08	-5.775556921605585e-09
notebandi	2.2337816929507426e-08	-1.1332660960761132e-06
k	1.2328969845043503e-08	-0.00015180133050307631
baad	2.318809144696843e-08	3.3666253784758737e-06
sala	1.4282313109958977e-08	-3.9636529436393175e-07
ek	-1.260741733233317e-08	-7.694604391872417e-06
baar	-2.4260663167297025e-07	3.203610503987875e-06
v	1.4527222091942349e-08	3.126835508737713e-06
kisi	2.1163691243941685e-08	-9.694538221083349e-07
ko	-4.039026180180372e-08	-2.9779752367176116e-05
yeh	-1.35895348307713e-07	-1.1668519164231839e-06
complaint	2.233931617467988e-08	2.95763447866193e-06
krte	-2.9682192703717192e-08	2.7281109851173824e-06
huye	-7.898401008787914e-07	3.113529601250775e-06
nhi	-3.152356953251001e-08	-1.4753070900042076e-05
suna	-1.400989759758886e-07	-7.68304289522348e-06
ki	-1.2385520449242904e-06	-7.412366358039435e-06
unhe	5.511649803224827e-09	2.0842617232119665e-06
daaru	1.5341210968244923e-08	2.8683784876193386e-06
khareedne	-3.224471356588765e-08	2.907399220930529e-06
mai	-6.159540433259281e-09	2.0638781279558316e-06
asuvidhayein...	1.1114974718395843e-08	-1.3482115264196182e-06
http://fb.me/wrwddi	-8.529508477295167e-08	-0.005686268210411072
mujhe	0.3446143865585327	-4.090210495633073e-06
notebandi	0.46056029200553894	-1.1311490197840612e-06
mein	0.18161186575889587	4.388920729070378e-07
bohot	0.5025961399078369	-3.6551089124259306e-06
maza	-0.327095091342926	3.2939414040811243e-07
aya	-0.42474544048309326	3.972359365889133e-07
mummy	0.513920783996582	-0.6255250573158264
ko	0.41747307777404785	-3.2056034342531348e-06
ghar	0.26225709915161133	-0.0002945493324659765
mein	-0.006245017051696777	-3.8815201151010115e-06
purane	0.4540972113609314	-6.0080787079641595e-05
note	0.0072661638259887695	-0.00010502760414965451
to	0.5045922994613647	4.768214694195194e-07
miley	-0.06500399112701416	3.0401616868402925e-07
nahin	0.37060219049453735	-8.967845133156516e-08
ulta	0.4472222924232483	4.947752358930302e-07
mera	-0.03758430480957031	-1.7622908217163058e-06
sab	0.3296060860157013	4.658350007957779e-07
khoya	0.22409924864768982	-3.809558961620496e-07
samaan	0.08122903108596802	3.3737083526830247e-07
mil	-0.32473212480545044	-3.026685249096772e-07
gaya...	-0.4350816011428833	-5.581020377576351e-05
aaj	-0.00023655197583138943	0.0030434727668762207
mere	-2.3241234885063022e-05	2.2172927856445312e-05
mohalle	1.431041891919449e-05	-4.076957702636719e-05
mein	1.664743831497617e-05	-0.00011408329010009766
ek	-0.00033345777774229646	0.0033550262451171875
aadmi	-0.000680933881085366	0.03040456771850586
mara,	-0.00011089532927144319	-7.152557373046875e-06
details	-0.00019673128554131836	0.00015228986740112305
doon...jor	1.997619074245449e-05	0.00011628866195678711
de	-0.00016762659652158618	0.00108414888381958
notebandi	-0.0003002366574946791	0.00043129920959472656
se	1.3891404705645982e-05	0.013652384281158447
kuch	-1.3855642464477569e-05	0.015023112297058105
fark	-0.00024153615231625736	0.6148295402526855
nahi	-0.000226545991608873	0.0018002986907958984
parne	1.308577338932082e-06	0.16920757293701172
wala....	2.4546514396206476e-05	0.008055925369262695
se	7.32685236926045e-07	-2.004314296755183e-07
desh	5.504723503690911e-07	-6.475628566704472e-08
swarg	9.041920066010789e-07	-5.661404429702088e-07
banega	-3.3559135772520676e-05	-4.5232122829474974e-06
aur	-1.1147900295327418e-05	-1.942531469012465e-09
kisaan,gareeb	-0.8251786231994629	-0.004960132762789726
janta	-0.00010738080163719133	-2.391314228589181e-05
swargwasi.....	-3.0173132472555153e-05	-2.2217122932488564e-06
nd	1.7685417219581723e-07	0.0001310110092163086
december	-7.378497684840113e-06	-2.4318695068359375e-05
ko	-9.902159035846125e-06	0.004522800445556641
jharkhand	-1.6831772882142104e-06	0.7961553335189819
bandh	-7.650737097719684e-05	0.00031125545501708984
call	4.909592234980664e-07	-1.633167266845703e-05
kiya	-1.1878905752382707e-06	5.91278076171875e-05
gaya	-9.021382538776379e-06	-1.5735626220703125e-05
hai......!!	-0.000528815493453294	0.9642707109451294
notebandi	-3.1123699955060147e-06	-6.67572021484375e-06
ke	-6.371812446559488e-07	0.00023692846298217773
khilaf	-1.6839094314491376e-06	5.066394805908203e-05
ke	2.1371647562773433e-08	0.00016194581985473633
bandh	-1.3649332686327398e-05	0.3212360739707947
ko	-9.102620879275491e-09	2.86102294921875e-05
janta	4.933663149131462e-07	-2.682209014892578e-05
ke	2.985935338983836e-07	0.0004425048828125
dukhon	-1.840091499616392e-06	0.23046547174453735
ko...	2.3261765136339818e-07	-2.9206275939941406e-05
http://fb.me/hyauljy	5.288455895424704e-07	-3.4332275390625e-05
bahut	7.152557373046875e-07	-8.7700929851664e-11
acha	1.1920928955078125e-07	-3.2591703558182417e-08
kiya	0.0	8.714428484379866e-12
sir	2.384185791015625e-07	-3.7948513775809545e-10
jo	0.0	-5.6401010084528025e-08
aap	0.0	-2.5414587101479924e-11
ne	0.0	1.1879363812083987e-11
notebandi	0.0	-3.30639942092148e-08
kar	1.1920928955078125e-07	-3.090900591029566e-10
di	0.0	-2.504460180907664e-12
buss	2.384185791015625e-07	-1.0367638481056929e-07
thodi	0.0	-2.500663287552385e-10
dikkat	4.76837158203125e-07	-3.982155938331289e-09
ho	0.0	1.7182921752123548e-11
rahi	0.0	1.7216107012218984e-11
hai	1.1920928955078125e-07	-2.0768906594526015e-08
sir	0.0	-1.051527220852222e-08
nasbandi	0.000256170256761834	-0.11199666559696198
karne	0.0005156345432624221	0.011877619661390781
walle...notebandi	-0.0018445095047354698	-0.07164376974105835
ka	0.00033261877251788974	0.008609523996710777
virodh	0.0005268332315608859	0.014477118849754333
kar	-0.001027435064315796	-0.05472493916749954
rahe	0.00021996587747707963	0.014076708815991879
h?	-0.27222269773483276	0.014054907485842705
saue	1.1920928955078125e-07	4.375042550464059e-10
girl	-1.1920928955078125e-07	-2.4312538648985083e-09
child.	-1.1920928955078125e-07	2.2194548421339277e-09
bhrun	7.152557373046875e-07	-1.7265850260628213e-07
hatya	2.384185791015625e-07	9.484102392320892e-10
band	-3.5762786865234375e-07	3.957211891503221e-09
karwaen.	0.0	-1.0568291131107799e-08
notebandi	5.960464477539062e-07	-8.191066491747279e-09
ki	4.76837158203125e-07	-2.2152053524848725e-09
tarah	-3.5762786865234375e-07	3.7151590692729997e-09
sari	4.76837158203125e-07	-9.504174158792011e-08
jan	0.0	-1.1475565386831477e-08
samasyaon	9.179115295410156e-06	-1.461261831536831e-07
ko	0.0	2.1623032253614838e-09
jar	3.039836883544922e-05	-6.279025456024101e-06
se	-3.5762786865234375e-07	3.4042435537173787e-09
ukhar	-3.5762786865234375e-07	3.172269336104705e-09
fanken.	0.0007795095443725586	-5.271524787531234e-05
ji	1.4662742614746094e-05	-8.443841579719447e-06
jobhi	8.344650268554688e-07	-9.092267987398372e-07
aapko	4.315376281738281e-05	-4.2921143176499754e-05
karna	0.0002867579460144043	-6.209752712038608e-08
h	5.364418029785156e-06	-5.567954985963297e-10
kariye	3.4570693969726562e-06	-1.4386348112793712e-08
babaji	0.0008352994918823242	-0.0008354161982424557
aap	7.867813110351562e-06	-7.19609761290485e-06
notebandi	0.00022679567337036133	-0.00022649302263744175
se	-7.748603820800781e-06	7.920787538751028e-06
naksal	8.58306884765625e-06	-8.693778909218963e-06
khatam	3.4570693969726562e-06	-3.4886616049334407e-06
to	3.266334533691406e-05	8.397938472626265e-06
kr	2.193450927734375e-05	-2.2100099158706143e-05
rhe	-8.106231689453125e-06	8.505137884640135e-06
h	0.0006766319274902344	-0.0006762850098311901
lekin	0.0027921199798583984	-0.002782172290608287
jin	0.00014662742614746094	-0.00013413708074949682
logo	0.045293450355529785	-8.974588854471222e-05
ka	0.00024121999740600586	-0.00013295351527631283
nuksan	0.0034933090209960938	-0.003106652060523629
ho	3.993511199951172e-05	-3.913053296855651e-05
rha	0.0023306608200073242	-0.0018069405341520905
uski	0.004591166973114014	-0.0043233660981059074
bharpai	0.489912748336792	-0.30441680550575256
kon	0.0002117753028869629	-0.00020650307124014944
krega	0.0001430511474609375	-0.00010114970791619271
notebandi	1.3957095461591962e-06	-0.00013701964053325355
k	1.2828037370127277e-06	1.747758506098762e-05
vishay	-1.6735957615310326e-06	2.198423862864729e-05
me	-0.0010984014952555299	2.184462755394634e-05
ek	-0.0005447425646707416	-0.00016831610992085189
sujhaav	-0.001600397052243352	-3.668653516797349e-05
.twitter.com/wazjsntxqp	-0.00014206956257112324	-0.0010690424824133515
desh	-5.24245660926681e-05	0.7983580231666565
me	-9.63676575338468e-06	7.367134094238281e-05
notebandi	-3.069756712648086e-05	0.003765404224395752
se	-6.26312248641625e-05	0.002512037754058838
hahakar	-2.6564272559426172e-08	0.0003845095634460449
hai..	-1.109316258407489e-06	5.125999450683594e-06
phir	-8.936464013231671e-09	2.372264862060547e-05
har	-2.6700271860136127e-07	0.0005033612251281738
taraf	-1.3281428437039722e-06	0.0004203915596008301
n.modi	-6.521553075344855e-08	3.1113624572753906e-05
ki	-4.142887348734803e-07	0.00046896934509277344
jaijaikar	-2.1065903865746805e-07	0.01225978136062622
hai..	-1.2519211622930015e-06	0.03272140026092529
://twitter.com/aajtak/status/	-4.9982368466316984e-08	0.0004508495330810547
…	-8.796624797469121e-07	5.3882598876953125e-05
cong	0.0	-1.2421589093685598e-14
rastriya	0.0	-9.550028817880904e-15
party	0.0	9.833196167312753e-15
pappu	0.0	-2.234344979000491e-13
pariwar	0.0	-1.5399863662383072e-15
ki	0.0	-1.444547775939376e-14
party	0.0	-3.161580968812777e-15
huyee	0.0	-9.754704165189539e-15
aur	0.0	-5.679479239337204e-14
modiji	1.2516975402832031e-05	-1.9367873971276595e-09
k	0.0	-1.4161704781404626e-15
notebandi	0.0	-2.2863042839146863e-13
ka	0.0	-1.1871712244987051e-14
virodh	4.410743713378906e-06	-2.2915132831258234e-06
kr	0.0	3.986167966481312e-15
choro	0.0	-2.8297296797430427e-11
ki	0.0	7.80537388059754e-15
mandli	1.239776611328125e-05	-3.69761252866363e-12
me	0.0	-4.471458129435245e-15
samil	0.0	-1.695763179128309e-14
huyee	0.0	-1.0054889253564674e-14
cong	0.04501223564147949	-2.2949875333466707e-09
rsatal	1.1920928955078125e-07	-1.1609655294411714e-12
m	0.0	6.988384344949403e-15
gyee	0.0	4.994847834356676e-15
mamta,	-4.788990870530085e-10	-3.66229442605448e-12
maya	3.721041808013581e-10	-2.5215324619964896e-12
aur	-9.34655588480382e-08	-1.9372514703519528e-09
sitaram	-7.527192202871902e-09	-1.667387616866023e-10
ke	-2.197480419852127e-09	-6.9700738236644355e-12
contituecy	-0.18248790502548218	-0.0005170571967028081
ka	-8.089060088423139e-08	-5.188256491095444e-09
survey	-4.3398213023237986e-08	-7.246437894181668e-10
kijiye	-5.864458785254101e-08	-7.685717839933659e-09
notebandi	-1.8085634323483646e-08	-4.5772090118134656e-08
ke	3.9709652233099746e-10	1.1010172808190166e-11
vishay	3.888495914150525e-10	-1.0951284323823529e-10
par	4.085220772775955e-10	-1.9793234759535316e-11
bhaiya	-3.764597877875531e-08	-3.4407670046476824e-09
notebandi	7.635325705024343e-10	-1.150272876948577e-09
waala	-5.5551230282446795e-11	1.5984207013541862e-11
episode	1.232663526806732e-09	-3.2547023409712494e-10
mein	-3.1709948000724353e-09	1.5247171580856644e-11
aap	1.521776704649369e-09	1.854634848474923e-11
aur	1.0994102295214248e-09	-2.1901662775047903e-11
malkaan	-1.3822298861043691e-10	-1.6109004408182415e-10
ne	9.906875320098152e-11	1.9656762328956745e-11
gajab	-9.857017602143969e-08	-8.495031345034931e-10
ki	-6.565821220050339e-10	-2.4660362293871252e-11
acting	-2.9626908926161377e-08	1.1896125577670613e-11
ki,bilkul	-7.25224991171558e-10	-3.870580800313661e-10
real	-3.1186786486614437e-10	-4.059766411934618e-12
mein	-6.347340786305722e-08	-3.3959904333080715e-10
aisa	1.0603291578092922e-09	6.183584894126071e-12
hota	-3.4862335240859466e-10	-4.435258410540044e-11
hai.	1.4031000805658778e-09	3.5871618175864484e-12
modiji	-0.00021949349320493639	0.003164827823638916
aapki	-1.0555625067354413e-06	1.7404556274414062e-05
nayya	-6.750433101387898e-08	6.4373016357421875e-06
doob	-1.062885257852031e-05	1.2040138244628906e-05
rahi	-6.4607590388732206e-09	7.987022399902344e-06
hai...	1.077979394636941e-08	-2.384185791015625e-07
the	-4.600821625899698e-07	1.7881393432617188e-06
ship	-2.0009736090287333e-07	1.4066696166992188e-05
is	-5.853067364114395e-08	2.2649765014648438e-06
sinking.	-7.507124166750145e-08	2.7418136596679688e-06
dear	-5.2624491569952525e-11	-4.9533606383267426e-12
sir	-6.891926699476025e-12	3.7429206869304954e-14
rahul	2.324597762545788e-12	-1.8104072928293302e-13
mamta	-1.9521940487765566e-12	-8.482240951290798e-12
left	-1.2158783094934345e-12	-2.599971453409733e-12
maya	5.548625794937756e-13	3.057766442392945e-13
mulayam	-2.9359453757038523e-10	-1.1018389534100947e-09
ji	1.2635534979432705e-12	4.307988427793008e-13
ka	2.0053741653369705e-12	4.450275326202402e-13
notebandi	-2.4454089794789802e-11	-1.5114176576958016e-10
me	-1.075263142413796e-11	2.462049932417526e-13
virodh	-4.756499638602918e-10	-2.895350903475702e-10
karna	-3.750912774824755e-12	-9.46574199231498e-13
to	3.824946002289886e-13	4.492619926250996e-13
samajh	-3.2039204622691386e-11	-3.9784543715004617e-11
me	-3.55052723333138e-11	-1.2537017431146769e-11
ata	1.2065020206855626e-12	3.1932871060944e-13
hai	-7.362581377901023e-11	-4.2115727572067385e-11
lekin	-2.4380856708527965e-11	-1.7616182818036563e-11
aap	1.1328399156240732e-12	2.990010311825636e-13
ke	1.8769478159208486e-12	9.678369217169802e-14
samajh	2.2748443753717318e-12	3.9599603435767905e-13
me	-4.49334180974148e-11	-3.0462858797986048e-12
nahi	3.688843935173436e-13	1.8590147867272866e-13
aaya	-8.357124020585971e-11	-1.6947344135681552e-12
ka	-1.9462875570752658e-05	2.5510787963867188e-05
note	-3.158628487653914e-07	3.5762786865234375e-07
rashtra	1.1696406687633498e-07	-1.1920928955078125e-07
keep	-2.7222797598369652e-06	2.7418136596679688e-06
liye	-1.4898596134571562e-08	0.0
ghatak	-0.0006846862961538136	0.0006847381591796875
hai...	-1.4992107253419817e-06	1.5497207641601562e-06
aur	-3.9578952737429063e-07	3.5762786865234375e-07
ha	-6.931077950866893e-05	7.021427154541016e-05
notebandi	-2.440615162413451e-06	2.5033950805664062e-06
se	1.0889820600823441e-07	-1.1920928955078125e-07
aatankwad	1.1116213727291324e-07	-1.1920928955078125e-07
dur	-7.215199389065674e-07	7.152557373046875e-07
hoga	-8.03783223091159e-07	8.344650268554688e-07
ki	-4.1677043327581487e-07	3.5762786865234375e-07
nahi	1.408430705396313e-09	0.0
lekin	2.493062112307598e-08	0.0
jail	-1.6391246049352048e-07	1.1920928955078125e-07
se	9.637439291054761e-09	0.0
bhaga	-0.0010902249487116933	0.0015290379524230957
diya	1.174383115198907e-07	-1.1920928955078125e-07
badmasho	-2.9598913897643797e-06	4.172325134277344e-06
ne	-2.7978705929854186e-07	2.384185791015625e-07
ke	-0.021967213600873947	0.9662948846817017
wajah	-0.0019103270024061203	0.49687302112579346
se	-0.035096149891614914	0.9031105637550354
jhandi	-0.0004651436465792358	0.7953117489814758
,	1.5419605006172787e-06	-0.0005502700805664062
karni	-0.0005042295670136809	0.9280744194984436
padi	-8.743459147808608e-07	-6.300210952758789e-05
kya	-0.00034776731627061963	0.8832338452339172
din	-4.907556649413891e-05	0.005233407020568848
aa	-3.700100933201611e-06	0.00101470947265625
gaye	-1.2068008800270036e-05	0.0945175290107727
apne	5.214370958128711e-06	-0.0008168816566467285
paiso	2.8213737550686346e-06	0.0016006231307983398
ke	5.550855348701589e-06	0.000907599925994873
liye	4.521017672232119e-06	-0.0007036328315734863
taras	3.75064018953708e-06	0.002234339714050293
rahe	-2.210010279668495e-06	0.0015439391136169434
log	3.101111133219092e-06	0.0007797479629516602
swatch	-3.4422996577632148e-06	-1.2784732916770736e-07
bharat..hua	-3.675817424664274e-06	-1.8321617556438241e-09
nahi	1.4836232367088087e-06	6.560745436506865e-12
make	8.235797395172995e-07	-2.1590228216350482e-10
in	-6.339556648526923e-07	-3.573732455797174e-12
india..kya	-1.4072735439185635e-06	-4.142464149481384e-10
hua	1.0494499065316631e-06	-1.1337397687327666e-10
pata	-0.0006346129812300205	-5.799476454626529e-09
nahi	5.715901352232322e-07	1.5931648361666717e-12
notebandi..corruption	-1.099170845009212e-06	-1.9292380193380865e-12
band	-0.00037251325557008386	3.1041033458911738e-12
hua	1.488212092226604e-06	7.264377901300412e-12
nahi	-7.605207201777375e-07	-4.231406336430155e-09
modi..modi.i.modiii...modiiii	-6.587502412003232e-06	-6.903568272598193e-10
bhai	-1.0116037856278126e-06	-2.5215635514937856e-14
najeeb	-3.550965743670531e-08	-5.071623747728753e-15
jung	-6.165326794871362e-06	-1.2544773942237738e-15
ka	-2.927302830357803e-06	-4.758044527358686e-15
medical	-2.264046941036213e-07	-2.0898187965290999e-13
checkup	3.2934889304669923e-07	4.533263158981076e-16
karvao	-3.5233054518357676e-07	-6.457861589231895e-13
shaayad	-0.00013987290731165558	-1.6240687961133204e-10
notebandi	3.126031913325278e-07	-3.152145360593543e-14
ka	4.024615520847874e-07	-3.3414429941513654e-14
sadma	3.7041678524474264e-07	-7.188926171475436e-15
laga	4.30726203148879e-07	2.5958478750998668e-15
ho	3.9069524859769444e-07	2.1694065967058475e-15
use	-3.565170061392564e-07	1.1100212190254732e-15
://twitter.com/jantakareporter/status/	3.0869662737131875e-07	-7.65152779460751e-14
…	4.1069878875532595e-07	-6.11157776608264e-15
shaadi	-2.8990654321603415e-09	1.1920928955078125e-07
waale	-3.671843629149407e-08	8.344650268554688e-07
many	-1.0601196365200849e-08	3.5762786865234375e-07
ppl	-1.0728745536425777e-07	1.1920928955078125e-07
died	3.4931346704070165e-10	-1.1920928955078125e-07
in	-2.995879988532124e-09	1.1920928955078125e-07
notebandi	-1.0520384563506013e-07	4.76837158203125e-07
becuz	3.599036624279961e-10	0.013176918029785156
of	-9.183849236649166e-10	9.298324584960938e-06
cash	-8.794055261773792e-09	0.00047469139099121094
tension	-5.666288771521977e-08	2.9802322387695312e-06
modi	-1.2005559213434935e-08	0.007120192050933838
ne	-3.072217680255562e-08	0.0002117753028869629
bhikaari	-4.1702159592205135e-07	0.0007970929145812988
bana	-7.868636203056667e-06	7.867813110351562e-06
diya	-1.5897208882620362e-08	9.5367431640625e-07
://twitter.com/anisaz_basit/status/	-1.858249333963613e-06	1.7881393432617188e-06
…	2.936377363482734e-09	-1.1920928955078125e-07
sir	1.9008926699370932e-07	4.69894434473872e-09
notebandi	1.856611788753071e-07	5.869518204804081e-10
k	1.2832774132220948e-07	6.8427201682652594e-09
bade	-1.7324222426395863e-05	-2.4603744464002375e-07
virodhi	1.4812877680014935e-07	-6.677114924968919e-06
bade	-7.546293545601657e-06	-1.7533885454668052e-10
news	-1.526788196315465e-06	-5.525635771164161e-08
chenal	1.406604042131221e-07	1.158863849326508e-08
jo	-2.6429347599332687e-08	-3.9394686268678925e-07
roj	7.926531964130845e-08	8.49035775019047e-09
/	-2.0428356947377324e-05	-8.110525584470452e-10
tarikho	6.88279300220529e-08	1.0509178416384657e-08
ki	-4.585856459016213e-06	-1.1142438438582758e-07
bheed	-4.891367666459701e-07	-1.9281531038473076e-08
dikhte	2.283746880493709e-08	2.7535866919947694e-09
news	-1.9871768017765135e-06	-4.765889016766778e-09
chenal	-5.303438683768036e-07	-1.3879191129717583e-08
k	-3.332571623104741e-06	-5.329587082769649e-08
naam	-1.0581180731605855e-06	-2.0481587981180382e-08
pe	1.1787291498421837e-07	1.36700926134381e-08
vigyapan	3.506379187001585e-08	1.0141507189587173e-08
bechte	-3.9673994933764334e-07	-3.562799520295812e-06
kuchh	0.008372485637664795	-2.027630443990347e-06
media	-3.123283386230469e-05	2.625239581277583e-09
wale	0.00017005205154418945	-5.380099032947783e-09
dikhate	0.0009643435478210449	-1.963093836820917e-06
hai	8.475780487060547e-05	5.528517643682562e-10
notebandi	-1.1920928955078125e-05	-2.8919562300444568e-09
se	1.1324882507324219e-05	-1.3464286574560447e-08
kitna	0.0015561580657958984	-5.976219767944713e-07
nuksan	0.001396775245666504	-1.5875015435540263e-07
huaa	-2.6941299438476562e-05	-4.4848857960744226e-10
ye	-2.5391578674316406e-05	-3.471382070685536e-09
nahi	2.014636993408203e-05	2.438538260207679e-10
ki	0.0003361701965332031	2.6413620179965847e-09
kitna	8.392333984375e-05	2.5432904671163215e-09
fayda	0.056885480880737305	2.7107074362930916e-09
hoga,	0.3737223148345947	-0.026771776378154755
aatankiyo	0.00031626224517822266	-3.223925659767701e-08
k	0.0009225010871887207	-4.677021081533894e-07
marne	8.356571197509766e-05	-3.537299875233657e-08
par	0.026964008808135986	-0.000571583048440516
inhone	-3.0279159545898438e-05	2.7033777438845163e-09
hi	2.9802322387695312e-06	5.367888356033745e-10
sabut	-2.0742416381835938e-05	2.5971425010595794e-09
manga	-2.8848648071289062e-05	2.714838132078512e-09
tha	-2.682209014892578e-05	2.705253354662318e-09
notebandi	1.4373514204635285e-05	-1.8748354477793328e-06
ka	9.649576895753853e-06	4.250637175573502e-07
asar.aage	-2.76317514362745e-05	-1.8750978370007942e-06
aage	-0.00010652346827555448	-1.669207267696038e-05
dekho	1.561730823596008e-05	1.2335639212324168e-06
hota	-2.788939673337154e-05	7.835301971681474e-07
he	6.016141014697496e-06	9.041481803251372e-07
kya..ye	6.563911483681295e-06	-6.770929758204147e-06
to	-0.0074658701196312904	-0.006792278960347176
shahrukh	1.5491648809984326e-05	-1.618236092326697e-05
ka	-5.646899080602452e-05	5.389392754295841e-07
haal	-1.9085509848082438e-05	-1.344007273473835e-06
he.auro	-0.00031902058981359005	-4.623412905857549e-07
ka	-4.375183198135346e-05	-2.2389986042981036e-06
kya	-0.00021487880439963192	-3.4939843317260966e-05
hoga	-5.491577758220956e-05	-3.6803669445362175e-07
bahut	0.007556557655334473	-0.0034142076037824154
jaroori	0.9924671053886414	-0.6554259657859802
hai....	0.7513147592544556	-0.3077618479728699
aur	1.2874603271484375e-05	-1.4427929272642359e-05
:v	-1.1444091796875e-05	9.65748540693312e-07
unke	1.9299855011922773e-06	-3.0994415283203125e-06
mann	-1.590327337908093e-05	1.9550323486328125e-05
ki	-2.2395794076146558e-05	2.467632293701172e-05
baat	-0.047970037907361984	0.05805516242980957
kar	-1.0780497177620418e-05	1.9788742065429688e-05
lijiye	3.7421705201268196e-07	-4.76837158203125e-07
jinki	1.9717676877917256e-06	-1.7881393432617188e-06
betiyo	4.053510565427132e-06	0.5815994143486023
ke	4.514809916145168e-06	-3.814697265625e-06
haath	5.21130777997314e-06	7.987022399902344e-06
pile	-0.00038245058385655284	0.0024492740631103516
nahi	4.964052550349152e-06	-7.152557373046875e-06
ho	-2.0895358829875477e-05	3.254413604736328e-05
paye	-9.560165926814079e-05	0.00012040138244628906
is	4.734679805551423e-06	-6.4373016357421875e-06
notebandi	-3.7279010030033533e-06	3.0994415283203125e-06
me	-1.8033408196060918e-05	1.704692840576172e-05
jiska	1.9994695321656764e-06	-2.6226043701171875e-06
matlab	-0.00029209183412604034	0.0003427267074584961
kewal	-9.65779836406e-05	0.0006985664367675781
political	4.566118150250986e-07	3.4570693969726562e-06
gain	-2.7225845769862644e-05	3.9577484130859375e-05
hai	1.7714075966068776e-06	0.0006485581398010254
naki	-1.7385198589181527e-05	0.00014460086822509766
aur	4.649954007618362e-06	-6.4373016357421875e-06
kuch	4.364642336440738e-06	1.537799835205078e-05
notebandi	-2.41631696553668e-05	2.523308353374887e-07
meh	-1.4451190509134904e-05	-1.9777928173425607e-05
bhi	-0.0015673590824007988	-9.77839226834476e-06
jatiwaad	-0.5205221176147461	-9.006572327052709e-06
le	1.9626331777544692e-06	1.3385829333856236e-07
aaye	-0.00010986290726577863	-2.157228209398454e-06
,rajniti	6.2328062995220535e-06	3.7795567209286673e-07
ko	4.709404493041802e-06	-4.2320016291341744e-07
or	7.70492169976933e-06	3.6485630516835954e-07
jitni	2.7255728127784096e-06	1.2038154295623826e-07
giraogeh.	6.649519946222426e-06	3.785001752021344e-07
faltu	3.763786615706977e-09	1.6288865936076036e-06
rote	-4.4101744478552973e-10	1.2273959555386682e-06
nahi	3.855283203790805e-09	1.4029434396434226e-06
fir	3.0778446458157305e-09	-9.736098945722915e-06
rahe	1.8029335802083324e-09	1.501843485129939e-06
hai	-8.243090654502794e-10	-4.608510153047973e-06
notebandi	2.2771664553999926e-09	1.2576408607856138e-06
note	3.3591891490658554e-09	3.389825451449724e-07
ke	3.605899134839774e-09	1.299718746849976e-06
sath	-8.980727983498582e-08	-0.1444171965122223
inki	-1.7153549691784065e-09	1.1912032960026409e-06
politics	-0.010322047397494316	-0.514586865901947
ki	-3.273492765742958e-08	-1.5007786714704707e-05
dukan	-1.275376249054716e-08	-9.376791240356397e-06
bhi	-2.9863302941635084e-09	1.6168824004125781e-06
band	-8.765516312791988e-09	-3.0523024179274216e-05
kar	-2.3804190618648136e-08	-2.675921223271871e-06
gayi.	-1.0533444338989284e-08	-4.22613084083423e-06
aapne	9.836756409420389e-11	-2.580602398438714e-11
phir	-1.0336386191411862e-09	-1.780321445821187e-10
aapne	-1.041574049231997e-09	-5.790574686415084e-10
aapko	1.4964192385225061e-10	6.612173586439951e-10
sabit	9.522793664729079e-11	-6.712430611344189e-10
kr	1.352664091847089e-10	1.2845312591380775e-09
diyaa	-0.00017667681095190346	-5.25247514815419e-06
ki	-5.233395383719142e-10	-1.2809051597173493e-08
un	-6.739015456780351e-10	-1.5942818620828803e-08
cprrucpt	1.5461459890175888e-10	1.555174655720748e-09
netao	-7.519381228782152e-10	-6.871749178571918e-07
se	-5.069754616116029e-10	-6.554661702296016e-09
